,LOC,PER
Riccoboni_Histoire.txt,"[(('Adélaïde', 385), 57), (('Cressy', 385), 28), (('Hélene', 385), 19), (('Chelles', 385), 7), (('Gersay', 385), 6)]","[(('Adélaïde', 4317129024397789502), 44), (('Madame de Cressy', 4317129024397789502), 38), (('M de Cressy', 4317129024397789502), 37), (('Mademoiselle Du Bugei', 4317129024397789502), 36), (('Mademoiselle De Berneil', 4317129024397789502), 34)]"
Riccoboni_LettreJuliette.txt,"[(('Erford', 385), 34), (('Vinchester', 385), 29), (('Londres', 385), 27), (('Montfort', 385), 9), (('Mosès', 385), 6)]","[(('Henriette', 4317129024397789502), 37), (('Sir Henry', 4317129024397789502), 27), (('Milord Carlile', 4317129024397789502), 23), (('Sir James', 4317129024397789502), 15), (('Abraham', 4317129024397789502), 12)]"
Rosny_Firmin.txt,"[(('Stainville', 385), 21), (('Paris', 385), 17), (('Thomill', 385), 10), (('Liège', 385), 7), (('Orl', 385), 6)]","[(('Sophie', 4317129024397789502), 51), (('Comte', 4317129024397789502), 31), (('Britannicus', 4317129024397789502), 21), (('Thomassin', 4317129024397789502), 15), (('M.', 4317129024397789502), 14)]"
Voltaire_Micromegas.txt,"[(('Saturne', 385), 13), (('Micromégas', 385), 10), (('Sirius', 385), 4), (('Jupiter', 385), 4), (('mer Baltique', 385), 3)]","[(('Micromégas', 4317129024397789502), 13), (('Saturne', 4317129024397789502), 3), (('Aristote', 4317129024397789502), 3), (('Loke', 4317129024397789502), 3), (('M Micromégas', 4317129024397789502), 2)]"
Sade_120.txt,"[(('Durcet', 385), 137), (('Paris', 385), 39), (('Zélamir', 385), 38), (('Michette', 385), 38), (('Rosette', 385), 36)]","[(('Curval', 4317129024397789502), 291), (('Duclos', 4317129024397789502), 263), (('Augustine', 4317129024397789502), 93), (('Durcet', 4317129024397789502), 83), (('Zelmire', 4317129024397789502), 61)]"
Retif_Paysanne.txt,"[(('Ursule', 385), 153), (('Paris', 385), 69), (('Fanchette', 385), 56), (('Lagouache', 385), 47), (('Parangon', 385), 39)]","[(('Edmond', 4317129024397789502), 584), (('Mme Parangon', 4317129024397789502), 220), (('Gaudet', 4317129024397789502), 110), (('Fanchon', 4317129024397789502), 71), (('Mme Canon', 4317129024397789502), 67)]"
Constant_Laure2.txt,"[(('Marville', 385), 43), (('Mde', 385), 14), (('Flamacour', 385), 14), (('Paris', 385), 12), (('Taninge', 385), 10)]","[(('Mlle. de Mirfor', 4317129024397789502), 96), (('Mr. de St. Ange', 4317129024397789502), 61), (('Mr.', 4317129024397789502), 15), (('Mr. Dubourg', 4317129024397789502), 9), (('Mlle. de Mirfort', 4317129024397789502), 8)]"
Sade_Justine.txt,"[(('Dubois', 385), 49), (('Paris', 385), 26), (('Lyon', 385), 25), (('Cardoville', 385), 21), (('providence', 385), 20)]","[(('Thérèse', 4317129024397789502), 218), (('Rodin', 4317129024397789502), 77), (('Roland', 4317129024397789502), 69), (('Clément', 4317129024397789502), 33), (('Rosalie', 4317129024397789502), 32)]"
Lagrave_Zabeth.txt,"[(('Saint-Silvain', 385), 120), (('Combe', 385), 39), (('Fermon', 385), 27), (('Wilton', 385), 21), (('Boulogne', 385), 17)]","[(('Zabeth', 4317129024397789502), 369), (('Enneric', 4317129024397789502), 99), (('Frédérique', 4317129024397789502), 76), (('M.', 4317129024397789502), 74), (('madame Noriss', 4317129024397789502), 74)]"
Diderot_Jacques.txt,"[(('Desglands', 385), 27), (('Paris', 385), 19), (('Arcis', 385), 15), (('Merval', 385), 13), (('Gaine', 385), 9)]","[(('Jacques', 4317129024397789502), 535), (('Mme de La Pommeraye', 4317129024397789502), 72), (('Denise', 4317129024397789502), 44), (('MADAME DE', 4317129024397789502), 34), (('Bigre', 4317129024397789502), 31)]"
Gerard_Comte.txt,"[(('Valmont', 385), 46), (('Senneville', 385), 44), (('Émilie', 385), 26), (('Est', 385), 8), (('Rome', 385), 8)]","[(('Valmont', 4317129024397789502), 158), (('Lausane', 4317129024397789502), 47), (('Jésus-Christ', 4317129024397789502), 44), (('Moïse', 4317129024397789502), 32), ((""M D'Orval"", 4317129024397789502), 24)]"
Florian_Numa.txt,"[(('Rome', 385), 98), (('Hersilie', 385), 52), (('romains', 385), 51), (('Cérès', 385), 25), ((""l'"", 385), 18)]","[(('Numa', 4317129024397789502), 527), (('Romulus', 4317129024397789502), 194), (('Léo', 4317129024397789502), 189), (('Tatius', 4317129024397789502), 105), (('Camille', 4317129024397789502), 87)]"
Riccoboni_LettresAdelaide.txt,"[(('Mondelis', 385), 41), (('Paris', 385), 38), (('Sancerre', 385), 32), (('Comminges', 385), 10), (('Thémines', 385), 8)]","[(('Madame De Martigues', 4317129024397789502), 136), (('M De Sancerre', 4317129024397789502), 70), (('M De Montalais', 4317129024397789502), 61), (('Madame De Sancerre', 4317129024397789502), 42), (('Madame De Cézanes', 4317129024397789502), 38)]"
Senac_Emigre.txt,"[(('Français', 385), 47), (('Paris', 385), 37), (('Francfort', 385), 33), (('France', 385), 33), (('la France', 385), 25)]","[(('Marquis', 4317129024397789502), 233), (('Victorine', 4317129024397789502), 58), (('Roi', 4317129024397789502), 54), (('Melle Émilie de Wergentheim', 4317129024397789502), 52), (('Bertrand', 4317129024397789502), 49)]"
